"";"we.ep";"we.eBH";"wi.ep";"wi.eBH";"rab.all";"rab.win.With_mint";"rab.win.Without_mint";"diff.btw";"diff.win";"effect";"effect.low";"effect.high";"overlap"
"Otu0043";0,199936962296008;0,738149613979963;0,148091866772933;0,672955612238036;1,27508879150497;0,005383333759303;3,7385590923372;2,93288765432327;4,85388975839046;0,535068192920896;-2,4183533365256;5,76605976374018;0,253472242674566
"Otu0044";0,425680584917356;0,845016497824516;0,589144609985603;0,900795287941397;4,10122751119181;3,51682913535737;4,41360197234941;1,22992280489093;5,50826631872887;0,20397469586976;-2,58857390457501;5,4861408295387;0,418402783041733
"Otu0045";0,374050960627702;0,811022470182653;0,429069505861785;0,817461977809601;0,0279346965724576;0,651738130823994;-0,460208998409622;-1,47510104716143;5,11747072549704;-0,276016350981583;-5,09624384195513;2,37728940675598;0,379878585614551
"Otu0046";0,344119392269614;0,810632441714234;0,449921907136981;0,846971619455388;3,20195810387573;3,40170466849371;2,86125323948938;-1,3952208400902;4,8004812798128;-0,26628561976612;-5,57174643071562;2,66010708752208;0,390286217112486
"Otu0048";0,525015778079636;0,868172303040965;0,572298083350473;0,875344091325777;-0,00348155720663712;-0,0631981196127489;0,0399566249632572;-0,00847296879372461;4,12511694213723;-0,00159940120262575;-3,93438169007642;3,94087263686894;0,498699046048593
"Otu0049";0,392508002603492;0,821664813624206;0,281090439890991;0,754754420232667;1,5798447933934;0,507521013931957;2,80259287258573;1,86614263407497;4,3794786690381;0,366483451815117;-3,43409155378368;5,95483388599663;0,31743279724624
"Otu0050";0,323053655775978;0,80117579323485;0,329074969148499;0,784505498083204;1,70544133408913;0,618573566037106;3,2295196929245;2,05810283825826;5,52647805559377;0,361989833307472;-2,36984339850204;7,17587727480669;0,344319178195829
"Otu0051";0,573638511933397;0,887970809706683;0,629758522727273;0,900563821759144;0,301537389673718;0,378701415881038;0,203674288278631;-0,0503797351665067;4,27157993851126;-0,0083869564813509;-4,45004620994371;3,88695711432793;0,494362532877278
"Otu0052";0,55858912679585;0,885082450126062;0,585533538153023;0,88211984189847;0,383473003858434;0,284106708075085;0,459986365013269;0,286432801102063;4,99877308685359;0,0529682167345544;-4,03485174538306;4,35888677936533;0,47007805912436
"Otu0053";0,511763650361592;0,8636893004658;0,551093621452077;0,866541641107389;0,601387406926416;0,248096116348294;1,05045477760138;0,865278480050006;5,03776857628539;0,159317811208362;-3,33731606205321;5,10705681614261;0,412326394568849
"Otu0054";0,529465936406795;0,871455099383226;0,601354252365282;0,889156108734371;0,492242376217079;0,644680476447379;0,342924343407363;-0,30552811938117;4,02928755673966;-0,0627121882082987;-4,20703941062657;3,93746703772355;0,47007805912436
"Otu0055";0,414613283501179;0,824430120270666;0,440893504473468;0,814066564951881;-0,297568170071957;0,209124848674474;-0,74998050836565;-1,20799164984773;4,8079841633277;-0,208944351723442;-5,77180148722789;3,07745973354791;0,389418914486816
"Otu0056";0,126794852736493;0,722973799103514;0,127444338749486;0,680675933248778;7,19074361767642;8,15660282934341;6,53329921320882;-1,37141107056788;2,81597106882377;-0,479539389243912;-6,54416273955705;2,29749044486999;0,272569462451127
"Otu0057";0,140679167100958;0,708139232863091;0,110368514757302;0,650238989261557;1,63132453640097;0,192159597048642;4,65867479780549;3,65495423442444;4,84358041387964;0,631976432713729;-2,23326732617482;6,67690185342651;0,239583355772881
"Otu0058";0,490414028055944;0,859480273182917;0,525389339520773;0,861288544637536;-0,122501572598586;-0,296313123809909;0,0902688813500916;0,563698296238234;4,63986214418421;0,103118197750786;-3,18637274269021;4,70416487753349;0,449262795928183
"Otu0059";0,518288189992394;0,869511908978666;0,577449480666392;0,879744795572747;0,323564448553066;-0,00582474118812915;0,925510944862478;0,823618386575713;4,73523599018515;0,152228501315751;-3,58414477634145;4,6901088044348;0,426712927504886
"Otu0060";0,333859017408719;0,800094857555692;0,301886280080214;0,768522676391484;1,73887166118251;0,704743697182562;5,02450655152903;2,43339266989755;5,68893727613319;0,372933626860684;-3,34830057309372;6,11121634337668;0,331309638992336
"Otu0061";0,57235579746564;0,888978381809004;0,601128811445907;0,892064443517081;0,278393313295187;0,0606457836920642;0,467812159322968;0,35961635075402;4,71259630660183;0,0619085211673127;-3,61422855827419;4,05913792208913;0,465741545956388
"Otu0062";0,416137110471247;0,83080770046928;0,402277226450021;0,812472487852937;1,53716682342855;0,739920959840763;2,39646264094308;1,40637911826074;4,56832038831083;0,279058589223971;-2,8370658026344;4,63118450298184;0,351562510221782
"Otu0063";0,504198055728024;0,861504739517209;0,540293667729329;0,865222770094218;-0,317610155046413;-0,224825104688367;-0,405602015068698;-0,273299214318003;4,18823733926095;-0,0522767227154946;-3,52209475276853;4,35889599316532;0,466608848589908
