taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6
Otu1040;Inf;TRUE;TRUE;TRUE;TRUE
Otu1046;0;FALSE;FALSE;FALSE;FALSE
Otu1049;Inf;TRUE;TRUE;TRUE;TRUE
Otu1062;0;FALSE;FALSE;FALSE;FALSE
Otu1063;0;FALSE;FALSE;FALSE;FALSE
Otu1085;Inf;TRUE;TRUE;TRUE;TRUE
Otu1086;Inf;TRUE;TRUE;TRUE;TRUE
Otu1087;0;FALSE;FALSE;FALSE;FALSE
Otu1102;0;FALSE;FALSE;FALSE;FALSE
Otu1106;0;FALSE;FALSE;FALSE;FALSE
Otu1128;0;FALSE;FALSE;FALSE;FALSE
Otu1151;0;FALSE;FALSE;FALSE;FALSE
Otu1152;Inf;TRUE;TRUE;TRUE;TRUE
Otu1163;0;FALSE;FALSE;FALSE;FALSE
Otu1173;Inf;TRUE;TRUE;TRUE;TRUE
Otu1199;0;FALSE;FALSE;FALSE;FALSE
Otu1204;Inf;TRUE;TRUE;TRUE;TRUE
Otu1210;0;FALSE;FALSE;FALSE;FALSE
Otu1220;0;FALSE;FALSE;FALSE;FALSE
Otu1221;Inf;TRUE;TRUE;TRUE;TRUE
Otu1222;Inf;TRUE;TRUE;TRUE;TRUE
Otu1231;Inf;TRUE;TRUE;TRUE;TRUE
Otu1233;0;FALSE;FALSE;FALSE;FALSE
Otu1245;Inf;TRUE;TRUE;TRUE;TRUE
Otu1249;Inf;TRUE;TRUE;TRUE;TRUE
Otu1253;0;FALSE;FALSE;FALSE;FALSE
Otu1268;Inf;TRUE;TRUE;TRUE;TRUE
Otu1272;Inf;TRUE;TRUE;TRUE;TRUE
Otu1281;0;FALSE;FALSE;FALSE;FALSE
Otu1286;0;FALSE;FALSE;FALSE;FALSE
Otu1288;0;FALSE;FALSE;FALSE;FALSE
Otu1313;0;FALSE;FALSE;FALSE;FALSE
Otu1314;0;FALSE;FALSE;FALSE;FALSE
Otu1318;0;FALSE;FALSE;FALSE;FALSE
Otu1332;0;FALSE;FALSE;FALSE;FALSE
Otu1337;Inf;TRUE;TRUE;TRUE;TRUE
Otu1351;0;FALSE;FALSE;FALSE;FALSE
Otu1360;Inf;TRUE;TRUE;TRUE;TRUE
Otu1372;0;FALSE;FALSE;FALSE;FALSE
Otu1380;0;FALSE;FALSE;FALSE;FALSE
Otu1390;Inf;TRUE;TRUE;TRUE;TRUE
Otu1415;0;FALSE;FALSE;FALSE;FALSE
Otu1421;Inf;TRUE;TRUE;TRUE;TRUE
Otu1443;0;FALSE;FALSE;FALSE;FALSE
Otu1454;Inf;TRUE;TRUE;TRUE;TRUE
Otu1456;0;FALSE;FALSE;FALSE;FALSE
Otu1461;0;FALSE;FALSE;FALSE;FALSE
Otu1463;Inf;TRUE;TRUE;TRUE;TRUE
Otu1468;0;FALSE;FALSE;FALSE;FALSE
Otu1500;0;FALSE;FALSE;FALSE;FALSE
Otu1508;Inf;TRUE;TRUE;TRUE;TRUE
Otu1510;Inf;TRUE;TRUE;TRUE;TRUE
Otu1524;0;FALSE;FALSE;FALSE;FALSE
Otu1529;0;FALSE;FALSE;FALSE;FALSE
Otu1564;0;FALSE;FALSE;FALSE;FALSE
Otu1566;Inf;TRUE;TRUE;TRUE;TRUE
Otu1626;0;FALSE;FALSE;FALSE;FALSE
Otu1632;0;FALSE;FALSE;FALSE;FALSE
Otu1634;0;FALSE;FALSE;FALSE;FALSE
Otu1642;0;FALSE;FALSE;FALSE;FALSE
Otu1650;0;FALSE;FALSE;FALSE;FALSE
Otu1687;Inf;TRUE;TRUE;TRUE;TRUE
Otu1691;0;FALSE;FALSE;FALSE;FALSE
Otu1700;0;FALSE;FALSE;FALSE;FALSE
Otu1707;0;FALSE;FALSE;FALSE;FALSE
Otu1713;Inf;TRUE;TRUE;TRUE;TRUE
Otu1720;0;FALSE;FALSE;FALSE;FALSE
Otu1729;Inf;TRUE;TRUE;TRUE;TRUE
Otu1762;0;FALSE;FALSE;FALSE;FALSE
Otu1777;Inf;TRUE;TRUE;TRUE;TRUE
Otu1785;Inf;TRUE;TRUE;TRUE;TRUE
Otu1794;Inf;TRUE;TRUE;TRUE;TRUE
Otu1825;0;FALSE;FALSE;FALSE;FALSE
Otu1826;0;FALSE;FALSE;FALSE;FALSE
Otu1873;0;FALSE;FALSE;FALSE;FALSE
Otu1891;0;FALSE;FALSE;FALSE;FALSE
Otu1913;0;FALSE;FALSE;FALSE;FALSE
Otu1919;0;FALSE;FALSE;FALSE;FALSE
Otu1968;0;FALSE;FALSE;FALSE;FALSE
Otu1976;Inf;TRUE;TRUE;TRUE;TRUE
Otu2017;Inf;TRUE;TRUE;TRUE;TRUE
Otu2073;0;FALSE;FALSE;FALSE;FALSE
Otu2127;Inf;TRUE;TRUE;TRUE;TRUE
Otu2191;Inf;TRUE;TRUE;TRUE;TRUE
Otu2212;0;FALSE;FALSE;FALSE;FALSE
Otu2288;Inf;TRUE;TRUE;TRUE;TRUE
Otu2307;0;FALSE;FALSE;FALSE;FALSE
Otu2318;Inf;TRUE;TRUE;TRUE;TRUE
Otu2354;0;FALSE;FALSE;FALSE;FALSE
Otu2424;Inf;TRUE;TRUE;TRUE;TRUE
Otu2522;0;FALSE;FALSE;FALSE;FALSE
Otu2571;0;FALSE;FALSE;FALSE;FALSE
Otu2642;Inf;TRUE;TRUE;TRUE;TRUE
Otu2666;0;FALSE;FALSE;FALSE;FALSE
Otu2757;Inf;TRUE;TRUE;TRUE;TRUE
Otu2758;0;FALSE;FALSE;FALSE;FALSE
Otu2816;Inf;TRUE;TRUE;TRUE;TRUE
Otu2820;Inf;TRUE;TRUE;TRUE;TRUE
